"junior" "senior" "rule"
"Ferecetotherium_kelloggi" "Eudelphis_mortezelensis" "rule_2b"
"Ferecetotherium_kelloggi" "Brygmophyseter_shigensis" "rule_2b"
"Ferecetotherium_kelloggi" "Zygophyseter_varolai" "rule_2b"
"Furcacetus_flexirostrum" "Squalodelphinidae_indet_USNM_475596" "rule_2b"
"Furcacetus_flexirostrum" "Squalodelphinidae_indet_UWBM_87105" "rule_2b"
"Furcacetus_flexirostrum" "Squalodelphinidae_indet_USNM_475496" "rule_2b"
"Furcacetus_flexirostrum" "aff_Huaridelphis_raimondii_MUSM_603" "rule_2b"
"Furcacetus_flexirostrum" "Medocinia_tetragorhina" "rule_2b"
"Furcacetus_flexirostrum" "Macrosqualodelphis_ukupachai" "rule_2b"
"Furcacetus_flexirostrum" "Huaridelphis_raimondii" "rule_2b"
"Furcacetus_flexirostrum" "Phocageneus_venustus" "rule_2b"
"Furcacetus_flexirostrum" "Squalodelphis_fabianii" "rule_2b"
"Furcacetus_flexirostrum" "Notocetus_vanbenedeni" "rule_2b"
"Globicephala_etruriae" "Globicephala_uncidens" "rule_1b"
"Globicephala_etruriae" "Globicephalus_karsteni" "rule_1b"
"Globicephala_etruriae" "Globicephala_melas" "rule_2b"
"Globicephala_etruriae" "Globicephala_macrorhynchus" "rule_2b"
"Globicephala_uncidens" "Globicephalus_karsteni" "rule_1b"
"Globicephala_uncidens" "Globicephala_melas" "rule_2b"
"Globicephala_uncidens" "Globicephala_macrorhynchus" "rule_2b"
"Globicephalus_karsteni" "Globicephala_melas" "rule_2b"
"Globicephalus_karsteni" "Globicephala_macrorhynchus" "rule_2b"
"Goniodelphis_hudsoni" "Kwanzacetus_khoisani" "rule_2b"
"Goniodelphis_hudsoni" "Isthminia_panamensis" "rule_2b"
"Goniodelphis_hudsoni" "Ischyrorhynchus_vanbenedeni" "rule_2b"
