generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
44300000,Delphinus_capensis,Argyrocetus_joaquinensis,8.43507,0.178373,0,0.16603,0
44350000,Delphinus_capensis,Balaenoptera_brydei,0,0.27679,0,0.289405,0
44350000,Otradnocetus_sp_VSEGEI_2401,Parietobalaena_campiniana,18.9533,0.232593,0,0.369495,0
44350000,Delphinus_capensis,Orcinus_orca,28.8231,0.352725,0,0.0547803,0
44350000,Delphinus_capensis,Kogia_breviceps,9.26204,0.163343,0,0.121998,0
44400000,Delphinus_capensis,Balaenoptera_brydei,0,0.248186,0,0.24551,0
44400000,Delphinus_capensis,Orcinus_orca,24.7986,0.28232,0,0.0390099,0
44400000,Delphinus_capensis,Norisdelphis_annakaensis,22.8785,0.372973,0,0.219921,0
44400000,Delphinus_capensis,Squaloziphius_emlongi,8.99052,0.167821,0,0.111824,0
44450000,Delphinus_capensis,Balaenoptera_brydei,0,0.327236,0,0.284622,0
44450000,Delphinus_capensis,Cephalorhynchus_commersoni,30.1874,0.315481,0,0.109727,0
44450000,Delphinus_capensis,Squaloziphius_emlongi,8.7337,0.144594,0,0.111759,0
44500000,Delphinus_capensis,Balaenoptera_brydei,0,0.269214,0,0.293317,0
44500000,Balaenoptera_brydei,Norrisanima_miocaena,18.0659,0.275325,0,0.221225,0
44500000,Mesoplodon_ginkgodens,Mesoplodon_bidens,23.65,0.299231,0,0.0134386,0
44500000,Globicephala_macrorhynchus,Grampus_griseus,33.586,0.407714,0,0.00684099,0
44500000,Delphinus_capensis,Orcinus_orca,26.1329,0.390347,0,0.0426108,0
44500000,Delphinus_capensis,Squaloziphius_emlongi,8.67492,0.142215,0,0.146008,0
44550000,Delphinus_capensis,Balaenoptera_brydei,0,0.294804,0,0.284427,0
44550000,Delphinus_capensis,Orcinus_orca,26.5036,0.313586,0,0.0242502,0
44550000,Delphinus_capensis,Squaloziphius_emlongi,8.79365,0.186231,0,0.14408,0
44600000,Delphinus_capensis,Balaenoptera_brydei,0,0.29235,0,0.21462,0
