generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
4070000,3,-2.1261,-5435.78,3.21775,0.387064,0.2663
4080000,4,-1.05043,-5424.92,2.53771,0.373834,0.2584
4090000,4,-6.00784,-5421.47,4.31607,0.379546,0.2666
4100000,3,-0.373556,-5428.33,1.4417,0.386927,0.27152
4110000,4,-0.942562,-5424.66,1.91108,0.382159,0.2646
4120000,4,-2.44492,-5423.58,2.91399,0.379221,0.272667
4130000,3,-1.70038,-5429.05,2.95928,0.362959,0.27665
4140000,4,-4.63622,-5422.73,2.35238,0.365937,0.260144
4150000,2,-1.02954,-5438.26,1.86282,0.374423,0.2751
4160000,3,-2.62016,-5426.21,3.79564,0.379548,0.26775
4170000,3,-0.539957,-5432.84,1.80279,0.367946,0.2703
4180000,3,-1.20147,-5439.21,1.79711,0.389044,0.274
4190000,3,-2.61589,-5427.34,3.92104,0.37079,0.26715
4200000,3,-0.518785,-5425.08,1.68673,0.377062,0.26485
4210000,6,-4.35453,-5420.64,4.53403,0.378309,0.2662
4220000,3,-0.847415,-5431.88,1.90799,0.376463,0.264
