generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
8900000,Delphinus_capensis,Balaenoptera_brydei,0,0.247921,0,0.253343,0
8900000,Balaenoptera_brydei,Eschrichtius_robustus,27.2107,0.333676,0,0.407379,0
8900000,Delphinus_capensis,Orcinus_orca,23.1679,0.146906,0,0.0527958,0
8900000,Delphinus_capensis,Waipatia_maerewhenua,7.45736,0.237294,0,0.186293,0
8950000,Delphinus_capensis,Balaenoptera_brydei,0,0.266085,0,0.257959,0
8950000,Delphinus_capensis,Leucopleurus_acutus,23.5189,0.155473,0,0.0658139,0
8950000,Delphinus_capensis,Indopacetus_pacificus,9.18423,0.165318,0,0.114541,0
9000000,Delphinus_capensis,Balaenoptera_brydei,0,0.288154,0,0.263518,0
9000000,Mesoplodon_grayi,Mesoplodon_ginkgodens,29.4784,0.465283,0,0.146939,0
9000000,Phocoena_phocoena,Neophocaena_asiaeorientalis,30.4725,0.198257,0,0.045931,0
9000000,Phocoena_phocoena,Haborophocoena_minutus,26.3209,0.42137,0,0.392955,0
9000000,Delphinus_capensis,Waipatia_maerewhenua,7.22137,0.2058,0,0.149114,0
9050000,Delphinus_capensis,Balaenoptera_brydei,0,0.244871,0,0.215364,0
9050000,Delphinus_capensis,Indopacetus_pacificus,9.46199,0.184057,0,0.119694,0
9100000,Delphinus_capensis,Balaenoptera_brydei,0,0.233907,0,0.272474,0
9100000,Haborophocoena_minutus,Semirostrum_ceruttii,30.2434,0.665179,0,0.622109,0
9100000,Delphinus_capensis,Indopacetus_pacificus,9.20454,0.17592,0,0.0816289,0
9150000,Delphinus_capensis,Balaenoptera_brydei,0,0.24923,0,0.232968,0
9150000,Tohoraata_raekohao,Tlaxcallicetus_guaycurae,7.87305,0.580038,0,0.791091,0
9150000,Delphinus_capensis,Orcinus_orca,22.6363,0.155299,0,0.0326455,0
9150000,Delphinus_capensis,Indopacetus_pacificus,9.41782,0.19345,0,0.143722,0
9200000,Delphinus_capensis,Balaenoptera_brydei,0,0.294553,0,0.246372,0
9200000,Delphinus_capensis,Indopacetus_pacificus,9.23466,0.148326,0,0.0851089,0
9250000,Delphinus_capensis,Balaenoptera_brydei,0,0.260126,0,0.264122,0
9250000,Delphinus_capensis,Indopacetus_pacificus,9.38098,0.184126,0,0.118715,0
9300000,Delphinus_capensis,Balaenoptera_brydei,0,0.25078,0,0.238143,0
9300000,Delphinus_capensis,Indopacetus_pacificus,9.41083,0.173918,0,0.117565,0
9350000,Delphinus_capensis,Balaenoptera_brydei,0,0.266116,0,0.250883,0
9350000,Delphinus_capensis,Indopacetus_pacificus,9.49876,0.177491,0,0.104593,0
9400000,Delphinus_capensis,Balaenoptera_brydei,0,0.236029,0,0.23059,0
9400000,Indopacetus_pacificus,Ninoziphius_platyrostris,9.75559,0.165153,0,0.109928,0
9400000,Delphinus_capensis,Orcinus_orca,22.9294,0.153501,0,0.0653105,0
9450000,Delphinus_capensis,Balaenoptera_brydei,0,0.275458,0,0.267825,0
9450000,Phocoena_phocoena,Neophocaena_asiaeorientalis,29.5326,0.142853,0,0.0813919,0
9450000,Phocoena_phocoena,Casatia_thermophila,23.4463,0.355659,0,0.338785,0
9450000,Delphinus_capensis,Indopacetus_pacificus,9.43444,0.206348,0,0.12112,0
9500000,Delphinus_capensis,Balaenoptera_brydei,0,0.252686,0,0.257801,0
9500000,Phocoena_phocoena,Neophocaena_asiaeorientalis,29.4175,0.16348,0,0.0462313,0
9500000,Phocoena_phocoena,Pterophocaena_nishinoi,24.5639,1.01416,0,0.858219,0
9500000,Delphinus_capensis,Indopacetus_pacificus,9.3772,0.167135,0,0.0893323,0
9550000,Delphinus_capensis,Balaenoptera_brydei,0,0.265781,0,0.285435,0
9550000,Delphinus_capensis,Indopacetus_pacificus,9.276,0.170521,0,0.111388,0
9600000,Delphinus_capensis,Balaenoptera_brydei,0,0.265888,0,0.267832,0
